userId,Item_ID,rating,timestamp
CUST301,ITEM2253,2.0,1700265600.0
CUST301,ITEM2268,4.0,1702166400.0
CUST301,ITEM2273,4.0,1684281600.0
CUST301,ITEM2291,5.0,1698364800.0
CUST301,ITEM2329,5.0,1675296000.0
CUST301,ITEM2338,2.0,1688860800.0
CUST301,ITEM2353,5.0,1679529600.0
CUST301,ITEM2366,4.0,1701648000.0
CUST301,ITEM2387,5.0,1682640000.0
CUST301,ITEM2389,2.0,1696291200.0
CUST301,ITEM2395,5.0,1702512000.0
CUST301,ITEM2406,4.0,1683763200.0
CUST301,ITEM2414,3.0,1675641600.0
CUST301,ITEM2427,5.0,1678060800.0
CUST301,ITEM2450,4.0,1674345600.0
CUST301,ITEM2459,5.0,1695081600.0
CUST301,ITEM2470,5.0,1696982400.0
CUST301,ITEM2478,4.0,1690761600.0
CUST301,ITEM2492,4.0,1692748800.0
CUST301,ITEM2502,5.0,1673654400.0
CUST301,ITEM2528,3.0,1701993600.0
CUST301,ITEM2529,5.0,1673654400.0
CUST301,ITEM2542,5.0,1694131200.0
CUST301,ITEM2571,5.0,1694476800.0
CUST301,ITEM2580,5.0,1697846400.0
CUST301,ITEM2596,5.0,1683072000.0
CUST301,ITEM2616,4.0,1702944000.0
CUST301,ITEM2617,2.0,1673568000.0
CUST301,ITEM2628,4.0,1685491200.0
CUST301,ITEM2640,4.0,1672876800.0
CUST301,ITEM2641,5.0,1681948800.0
CUST301,ITEM2644,4.0,1681689600.0
CUST301,ITEM2648,4.0,1695513600.0
CUST301,ITEM2654,5.0,1694822400.0
CUST301,ITEM2657,3.0,1696032000.0
CUST301,ITEM2692,5.0,1684627200.0
CUST301,ITEM2700,5.0,1676073600.0
CUST301,ITEM2716,5.0,1680739200.0
CUST301,ITEM2761,5.0,1686700800.0
CUST301,ITEM2797,4.0,1700438400.0
CUST301,ITEM2826,4.0,1689292800.0
CUST301,ITEM2858,5.0,1703030400.0
CUST301,ITEM2872,5.0,1688083200.0
CUST301,ITEM2899,5.0,1677628800.0
CUST301,ITEM2916,4.0,1701907200.0
CUST301,ITEM2944,5.0,1679788800.0
CUST301,ITEM2947,5.0,1692662400.0
CUST301,ITEM2948,5.0,1691798400.0
CUST301,ITEM2949,5.0,1703808000.0
CUST301,ITEM2959,5.0,1680307200.0
CUST301,ITEM2985,4.0,1697846400.0
CUST301,ITEM2987,5.0,1677196800.0
CUST301,ITEM2991,5.0,1686960000.0
CUST301,ITEM2993,5.0,1700352000.0
CUST301,ITEM2997,4.0,1698192000.0
CUST301,ITEM3033,5.0,1673913600.0
CUST301,ITEM3034,5.0,1684281600.0
CUST301,ITEM3052,5.0,1682035200.0
CUST301,ITEM3053,5.0,1674086400.0
CUST301,ITEM3062,4.0,1688860800.0
CUST301,ITEM3147,5.0,1677283200.0
CUST301,ITEM3168,4.0,1685750400.0
CUST301,ITEM3176,1.0,1701820800.0
CUST301,ITEM3243,3.0,1689379200.0
CUST301,ITEM3247,3.0,1698451200.0
CUST301,ITEM3253,5.0,1696550400.0
CUST301,ITEM3273,5.0,1683158400.0
CUST301,ITEM3386,5.0,1680393600.0
CUST301,ITEM3439,4.0,1699920000.0
CUST301,ITEM3440,4.0,1704067200.0
CUST301,ITEM3441,5.0,1675900800.0
CUST301,ITEM3448,5.0,1696377600.0
CUST301,ITEM3450,5.0,1703808000.0
CUST301,ITEM3479,4.0,1676073600.0
CUST301,ITEM3489,4.0,1685404800.0
CUST301,ITEM3527,4.0,1682553600.0
CUST301,ITEM3578,5.0,1693785600.0
CUST301,ITEM3617,4.0,1696550400.0
CUST301,ITEM3639,4.0,1673481600.0
CUST301,ITEM3671,5.0,1682553600.0
CUST301,ITEM3702,5.0,1675641600.0
CUST301,ITEM3703,5.0,1700956800.0
CUST301,ITEM3729,5.0,1675641600.0
CUST301,ITEM3740,4.0,1679011200.0
CUST301,ITEM3744,4.0,1699920000.0
CUST301,ITEM3793,5.0,1703894400.0
CUST301,ITEM3809,4.0,1690416000.0
CUST301,ITEM4006,4.0,1699833600.0
CUST301,ITEM5060,5.0,1697932800.0
CUST302,ITEM318,3.0,1695686400.0
CUST302,ITEM333,4.0,1692230400.0
CUST302,ITEM1704,4.5,1687910400.0
CUST302,ITEM3578,4.0,1694649600.0
CUST302,ITEM6874,4.0,1688342400.0
CUST302,ITEM8798,3.5,1699315200.0
CUST302,ITEM46970,4.0,1696982400.0
CUST302,ITEM48516,4.0,1675900800.0
CUST302,ITEM58559,4.5,1693008000.0
CUST302,ITEM60756,5.0,1696550400.0
CUST302,ITEM68157,4.5,1682294400.0
CUST302,ITEM71535,3.0,1678924800.0
CUST302,ITEM74458,4.0,1680652800.0
CUST302,ITEM77455,3.0,1699401600.0
CUST302,ITEM79132,4.0,1681516800.0
CUST302,ITEM80489,4.5,1691280000.0
CUST302,ITEM80906,5.0,1681689600.0
CUST302,ITEM86345,4.0,1683072000.0
CUST302,ITEM89774,5.0,1673136000.0
CUST302,ITEM91529,3.5,1691539200.0
CUST302,ITEM91658,2.5,1703376000.0
CUST302,ITEM99114,3.5,1695081600.0
CUST302,ITEM106782,5.0,1701216000.0
CUST302,ITEM109487,3.0,1694044800.0
CUST302,ITEM112552,4.0,1680048000.0
CUST302,ITEM114060,2.0,1673136000.0
CUST302,ITEM115713,3.5,1686009600.0
CUST302,ITEM122882,5.0,1680998400.0
CUST302,ITEM131724,5.0,1702252800.0
CUST303,ITEM031,0.5,1702252800.0
CUST303,ITEM527,0.5,1700352000.0
CUST303,ITEM647,0.5,1677974400.0
CUST303,ITEM688,0.5,1699142400.0
CUST303,ITEM720,0.5,1699488000.0
CUST303,ITEM849,5.0,1685664000.0
CUST303,ITEM914,0.5,1685836800.0
CUST303,ITEM1093,0.5,1675555200.0
CUST303,ITEM1124,0.5,1674518400.0
CUST303,ITEM1263,0.5,1690502400.0
CUST303,ITEM1272,0.5,1686960000.0
CUST303,ITEM1275,3.5,1673568000.0
CUST303,ITEM1302,0.5,1693526400.0
CUST303,ITEM1371,3.0,1688428800.0
CUST303,ITEM1587,4.5,1698883200.0
CUST303,ITEM2018,0.5,1672531200.0
CUST303,ITEM2080,0.5,1693008000.0
CUST303,ITEM2090,0.5,1683331200.0
CUST303,ITEM2105,2.0,1685145600.0
CUST303,ITEM2288,4.0,1688342400.0
CUST303,ITEM2424,0.5,1677801600.0
CUST303,ITEM2851,5.0,1688860800.0
CUST303,ITEM3024,4.5,1676678400.0
CUST303,ITEM3210,0.5,1679097600.0
CUST303,ITEM3703,5.0,1702598400.0
CUST303,ITEM3949,0.5,1672963200.0
CUST303,ITEM4518,5.0,1693958400.0
CUST303,ITEM5048,0.5,1679875200.0
CUST303,ITEM5181,5.0,1694649600.0
CUST303,ITEM5746,5.0,1696896000.0
CUST303,ITEM5764,4.5,1692576000.0
CUST303,ITEM5919,5.0,1675209600.0
CUST303,ITEM6238,0.5,1679443200.0
CUST303,ITEM6835,5.0,1681171200.0
CUST303,ITEM7899,4.5,1701993600.0
CUST303,ITEM7991,5.0,1674864000.0
CUST303,ITEM26409,4.5,1684713600.0
CUST303,ITEM70946,5.0,1700784000.0
CUST303,ITEM72378,0.5,1685577600.0
CUST304,ITEM021,3.0,1686268800.0
CUST304,ITEM032,2.0,1690243200.0
CUST304,ITEM045,3.0,1673395200.0
CUST304,ITEM047,2.0,1677628800.0
CUST304,ITEM052,3.0,1692230400.0
CUST304,ITEM058,3.0,1686182400.0
CUST304,ITEM106,4.0,1702944000.0
CUST304,ITEM125,5.0,1679529600.0
CUST304,ITEM126,1.0,1699660800.0
CUST304,ITEM162,5.0,1691712000.0
CUST304,ITEM171,3.0,1677974400.0
CUST304,ITEM176,5.0,1680825600.0
CUST304,ITEM190,2.0,1703635200.0
CUST304,ITEM215,5.0,1699228800.0
CUST304,ITEM222,1.0,1700524800.0
CUST304,ITEM232,5.0,1682294400.0
CUST304,ITEM235,2.0,1675987200.0
CUST304,ITEM247,3.0,1673222400.0
CUST304,ITEM260,5.0,1696291200.0
CUST304,ITEM265,5.0,1681257600.0
CUST304,ITEM296,1.0,1694908800.0
CUST304,ITEM319,5.0,1691971200.0
CUST304,ITEM342,5.0,1673913600.0
CUST304,ITEM345,4.0,1696118400.0
CUST304,ITEM348,4.0,1679011200.0
CUST304,ITEM351,3.0,1688860800.0
CUST304,ITEM357,3.0,1672617600.0
CUST304,ITEM368,4.0,1674691200.0
CUST304,ITEM417,2.0,1677283200.0
CUST304,ITEM441,1.0,1703635200.0
CUST304,ITEM450,2.0,1701216000.0
CUST304,ITEM457,5.0,1689897600.0
CUST304,ITEM475,5.0,1673049600.0
CUST304,ITEM492,5.0,1689292800.0
CUST304,ITEM509,1.0,1700524800.0
CUST304,ITEM538,5.0,1702425600.0
CUST304,ITEM539,1.0,1674259200.0
CUST304,ITEM553,2.0,1700870400.0
CUST304,ITEM588,4.0,1684540800.0
CUST304,ITEM593,5.0,1703894400.0
CUST304,ITEM595,3.0,1682726400.0
CUST304,ITEM599,2.0,1677024000.0
CUST304,ITEM608,5.0,1678147200.0
CUST304,ITEM648,3.0,1685232000.0
CUST304,ITEM708,4.0,1690588800.0
CUST304,ITEM759,3.0,1701475200.0
CUST304,ITEM800,4.0,1678406400.0
CUST304,ITEM892,4.0,1699747200.0
CUST304,ITEM898,5.0,1703548800.0
CUST304,ITEM899,4.0,1681257600.0
CUST304,ITEM902,4.0,1680048000.0
CUST304,ITEM904,4.0,1673222400.0
CUST304,ITEM908,5.0,1699401600.0
CUST304,ITEM910,5.0,1694217600.0
CUST304,ITEM912,5.0,1682467200.0
CUST304,ITEM914,5.0,1684195200.0
CUST304,ITEM919,5.0,1698019200.0
CUST304,ITEM920,5.0,1685232000.0
CUST304,ITEM930,5.0,1686787200.0
CUST304,ITEM937,3.0,1673136000.0
CUST304,ITEM1025,4.0,1674777600.0
CUST304,ITEM1046,5.0,1702684800.0
CUST304,ITEM1057,3.0,1686960000.0
CUST304,ITEM1060,2.0,1701043200.0
CUST304,ITEM1073,4.0,1676419200.0
CUST304,ITEM1077,5.0,1688083200.0
CUST304,ITEM1079,2.0,1689897600.0
CUST304,ITEM1080,5.0,1693440000.0
CUST304,ITEM1084,5.0,1679443200.0
CUST304,ITEM1086,5.0,1678752000.0
CUST304,ITEM1094,3.0,1683072000.0
CUST304,ITEM1103,5.0,1673654400.0
CUST304,ITEM1136,5.0,1690156800.0
CUST304,ITEM1179,4.0,1701820800.0
CUST304,ITEM1183,1.0,1681430400.0
CUST304,ITEM1188,5.0,1699142400.0
CUST304,ITEM1196,5.0,1693872000.0
CUST304,ITEM1197,5.0,1701475200.0
CUST304,ITEM1198,3.0,1694131200.0
CUST304,ITEM1199,2.0,1680134400.0
CUST304,ITEM1203,5.0,1702252800.0
CUST304,ITEM1211,1.0,1672876800.0
CUST304,ITEM1213,4.0,1677369600.0
CUST304,ITEM1219,4.0,1673740800.0
CUST304,ITEM1225,4.0,1678665600.0
CUST304,ITEM1250,5.0,1690156800.0
CUST304,ITEM1259,4.0,1675900800.0
CUST304,ITEM1265,4.0,1691020800.0
CUST304,ITEM1266,4.0,1690416000.0
CUST304,ITEM1279,2.0,1688774400.0
CUST304,ITEM1282,5.0,1680739200.0
CUST304,ITEM1283,5.0,1699315200.0
CUST304,ITEM1288,4.0,1686873600.0
CUST304,ITEM1291,4.0,1676592000.0
CUST304,ITEM1304,3.0,1673222400.0
CUST304,ITEM1391,1.0,1684540800.0
CUST304,ITEM1449,5.0,1681257600.0
CUST304,ITEM1466,4.0,1700870400.0
CUST304,ITEM1500,4.0,1685145600.0
CUST304,ITEM1517,4.0,1688256000.0
CUST304,ITEM1580,3.0,1700697600.0
CUST304,ITEM1597,1.0,1676160000.0
CUST304,ITEM1617,2.0,1691971200.0
CUST304,ITEM1641,4.0,1681084800.0
CUST304,ITEM1704,1.0,1693526400.0
CUST304,ITEM1719,4.0,1690070400.0
CUST304,ITEM1732,4.0,1675900800.0
CUST304,ITEM1733,5.0,1699920000.0
CUST304,ITEM1734,3.0,1691280000.0
CUST304,ITEM1834,5.0,1687392000.0
CUST304,ITEM1860,2.0,1681430400.0
CUST304,ITEM1883,4.0,1691020800.0
CUST304,ITEM1885,3.0,1678924800.0
CUST304,ITEM1892,2.0,1697068800.0
CUST304,ITEM1895,4.0,1673049600.0
CUST304,ITEM1907,3.0,1692489600.0
CUST304,ITEM1914,4.0,1698710400.0
CUST304,ITEM1916,1.0,1681948800.0
CUST304,ITEM1923,3.0,1701216000.0
CUST304,ITEM1947,5.0,1698278400.0
CUST304,ITEM1966,2.0,1698278400.0
CUST304,ITEM1967,5.0,1675987200.0
CUST304,ITEM1968,4.0,1694044800.0
CUST304,ITEM2019,2.0,1702252800.0
CUST304,ITEM2076,4.0,1680307200.0
CUST304,ITEM2078,5.0,1701907200.0
CUST304,ITEM2109,4.0,1703203200.0
CUST304,ITEM2145,3.0,1682121600.0
CUST304,ITEM2150,5.0,1677628800.0
CUST304,ITEM2174,5.0,1684886400.0
CUST304,ITEM2186,5.0,1689552000.0
CUST304,ITEM2203,4.0,1674259200.0
CUST304,ITEM2204,5.0,1695254400.0
CUST304,ITEM2282,1.0,1673827200.0
CUST304,ITEM2324,1.0,1691366400.0
CUST304,ITEM2336,2.0,1703376000.0
CUST304,ITEM2351,4.0,1686355200.0
CUST304,ITEM2359,4.0,1696032000.0
CUST304,ITEM2390,5.0,1674086400.0
CUST304,ITEM2395,3.0,1676246400.0
CUST304,ITEM2406,4.0,1691539200.0
CUST304,ITEM2467,4.0,1694908800.0
CUST304,ITEM2571,1.0,1674604800.0
CUST304,ITEM2583,5.0,1697500800.0
CUST304,ITEM2599,5.0,1681516800.0
CUST304,ITEM2628,1.0,1702944000.0
CUST304,ITEM2683,4.0,1679011200.0
CUST304,ITEM2692,5.0,1678320000.0
CUST304,ITEM2712,2.0,1689552000.0
CUST304,ITEM2762,4.0,1694476800.0
CUST304,ITEM2763,1.0,1674777600.0
CUST304,ITEM2770,2.0,1672963200.0
CUST304,ITEM2791,5.0,1700611200.0
CUST304,ITEM2843,5.0,1680825600.0
CUST304,ITEM2858,5.0,1698451200.0
CUST304,ITEM2874,4.0,1688601600.0
CUST304,ITEM2921,4.0,1694044800.0
CUST304,ITEM2926,5.0,1690329600.0
CUST304,ITEM2959,2.0,1682985600.0
CUST304,ITEM2973,2.0,1702080000.0
CUST304,ITEM2997,4.0,1681430400.0
CUST304,ITEM3033,4.0,1702944000.0
CUST304,ITEM3044,5.0,1679270400.0
CUST304,ITEM3060,4.0,1689552000.0
CUST304,ITEM3079,3.0,1686787200.0
CUST304,ITEM3083,5.0,1685318400.0
CUST304,ITEM3160,4.0,1701907200.0
CUST304,ITEM3175,1.0,1697328000.0
CUST304,ITEM3176,4.0,1673136000.0
CUST304,ITEM3204,4.0,1672617600.0
CUST304,ITEM3255,4.0,1689638400.0
CUST304,ITEM3317,4.0,1698278400.0
CUST304,ITEM3358,3.0,1687737600.0
CUST304,ITEM3365,5.0,1691971200.0
CUST304,ITEM3386,4.0,1695686400.0
CUST304,ITEM3408,4.0,1678924800.0
CUST304,ITEM3481,2.0,1698796800.0
CUST304,ITEM3489,1.0,1677283200.0
CUST304,ITEM3508,5.0,1703203200.0
CUST304,ITEM3538,2.0,1698624000.0
CUST304,ITEM3591,1.0,1684540800.0
CUST304,ITEM3788,3.0,1677283200.0
CUST304,ITEM3809,3.0,1676160000.0
CUST304,ITEM3851,5.0,1677888000.0
CUST304,ITEM3897,4.0,1687392000.0
CUST304,ITEM3911,3.0,1684972800.0
CUST304,ITEM3967,4.0,1691884800.0
CUST304,ITEM3996,4.0,1689984000.0
CUST304,ITEM4002,3.0,1696291200.0
CUST304,ITEM4014,1.0,1703116800.0
CUST304,ITEM4020,3.0,1694390400.0
CUST304,ITEM4021,4.0,1701043200.0
CUST304,ITEM4027,3.0,1694563200.0
CUST304,ITEM4029,3.0,1674086400.0
CUST304,ITEM4033,4.0,1703116800.0
CUST304,ITEM4034,5.0,1703894400.0
CUST304,ITEM4074,3.0,1673481600.0
CUST304,ITEM4121,4.0,1677715200.0
CUST304,ITEM4144,3.0,1679875200.0
CUST304,ITEM4166,3.0,1679270400.0
CUST304,ITEM4226,2.0,1682553600.0
CUST304,ITEM4239,5.0,1698624000.0
CUST304,ITEM4246,4.0,1699488000.0
CUST304,ITEM4252,3.0,1673136000.0
CUST304,ITEM4260,2.0,1677283200.0
CUST304,ITEM4273,4.0,1681948800.0
CUST304,ITEM4308,1.0,1673827200.0
CUST304,ITEM4347,4.0,1677369600.0
CUST304,ITEM4381,3.0,1682121600.0
CUST304,ITEM4641,1.0,1697068800.0
CUST304,ITEM4741,3.0,1693267200.0
CUST304,ITEM4765,5.0,1697587200.0
CUST304,ITEM4881,3.0,1687219200.0
CUST304,ITEM4896,4.0,1692748800.0
CUST304,ITEM4902,4.0,1697932800.0
CUST304,ITEM4967,5.0,1695081600.0
CUST305,ITEM001,4.0,1701475200.0
CUST305,ITEM021,4.0,1700092800.0
CUST305,ITEM034,4.0,1690502400.0
CUST305,ITEM036,4.0,1678752000.0
CUST305,ITEM039,3.0,1688688000.0
CUST305,ITEM050,4.0,1693180800.0
CUST305,ITEM058,5.0,1684368000.0
CUST305,ITEM110,4.0,1685232000.0
CUST305,ITEM150,3.0,1701907200.0
CUST305,ITEM153,3.0,1693353600.0
CUST305,ITEM232,4.0,1703721600.0
CUST305,ITEM247,5.0,1674864000.0
CUST305,ITEM253,3.0,1688601600.0
CUST305,ITEM261,4.0,1700956800.0
CUST305,ITEM265,3.0,1672963200.0
CUST305,ITEM266,1.0,1675900800.0
CUST305,ITEM290,5.0,1697241600.0
CUST305,ITEM296,5.0,1672704000.0
CUST305,ITEM300,3.0,1694217600.0
CUST305,ITEM316,2.0,1697155200.0
CUST305,ITEM318,3.0,1698710400.0
CUST305,ITEM344,3.0,1683763200.0
CUST305,ITEM349,3.0,1692316800.0
CUST305,ITEM357,2.0,1676592000.0
CUST305,ITEM364,3.0,1680912000.0
CUST305,ITEM367,4.0,1690761600.0
CUST305,ITEM380,2.0,1689724800.0
CUST305,ITEM410,3.0,1682553600.0
CUST305,ITEM457,4.0,1679961600.0
CUST305,ITEM474,4.0,1673308800.0
CUST305,ITEM475,5.0,1679529600.0
CUST305,ITEM515,3.0,1685836800.0
CUST305,ITEM527,5.0,1675209600.0
CUST305,ITEM531,4.0,1699488000.0
CUST305,ITEM534,3.0,1676851200.0
CUST305,ITEM588,4.0,1673222400.0
CUST305,ITEM589,3.0,1673913600.0
CUST305,ITEM590,5.0,1691107200.0
CUST305,ITEM592,3.0,1678752000.0
CUST305,ITEM594,5.0,1698278400.0
CUST305,ITEM595,5.0,1682294400.0
CUST305,ITEM596,5.0,1682380800.0
CUST305,ITEM597,3.0,1674777600.0
CUST305,ITEM608,3.0,1680825600.0
CUST306,ITEM002,4.0,1690156800.0
CUST306,ITEM003,5.0,1682121600.0
CUST306,ITEM004,3.0,1689638400.0
CUST306,ITEM005,5.0,1690329600.0
CUST306,ITEM006,4.0,1697414400.0
CUST306,ITEM007,4.0,1692748800.0
CUST306,ITEM008,3.0,1681084800.0
CUST306,ITEM010,3.0,1693094400.0
CUST306,ITEM011,4.0,1689724800.0
CUST306,ITEM013,3.0,1680393600.0
CUST306,ITEM015,4.0,1674518400.0
CUST306,ITEM016,4.0,1685232000.0
CUST306,ITEM017,4.0,1697155200.0
CUST306,ITEM019,2.0,1685491200.0
CUST306,ITEM021,2.0,1691625600.0
CUST306,ITEM022,5.0,1703808000.0
CUST306,ITEM024,4.0,1694995200.0
CUST306,ITEM025,3.0,1685923200.0
CUST306,ITEM026,4.0,1691625600.0
CUST306,ITEM027,3.0,1698192000.0
CUST306,ITEM031,3.0,1700784000.0
CUST306,ITEM032,4.0,1700524800.0
CUST306,ITEM034,4.0,1692921600.0
CUST306,ITEM036,5.0,1673654400.0
CUST306,ITEM041,4.0,1690156800.0
CUST306,ITEM043,4.0,1691020800.0
CUST306,ITEM045,3.0,1697500800.0
CUST306,ITEM046,4.0,1673395200.0
CUST306,ITEM047,4.0,1688860800.0
CUST306,ITEM050,1.0,1693699200.0
CUST306,ITEM054,4.0,1685923200.0
CUST306,ITEM060,4.0,1701216000.0
CUST306,ITEM061,4.0,1695254400.0
CUST306,ITEM062,4.0,1699228800.0
CUST306,ITEM065,3.0,1692489600.0
CUST306,ITEM066,3.0,1687824000.0
CUST306,ITEM076,4.0,1690934400.0
CUST306,ITEM079,3.0,1685318400.0
CUST306,ITEM086,5.0,1695254400.0
CUST306,ITEM087,3.0,1699833600.0
CUST306,ITEM088,2.0,1675728000.0
CUST306,ITEM089,4.0,1693008000.0
CUST306,ITEM092,4.0,1677456000.0
CUST306,ITEM093,4.0,1697587200.0
CUST306,ITEM095,4.0,1700870400.0
CUST306,ITEM100,3.0,1694131200.0
CUST306,ITEM102,1.0,1698451200.0
CUST306,ITEM104,4.0,1696896000.0
CUST306,ITEM105,3.0,1689120000.0
CUST306,ITEM110,5.0,1673481600.0
CUST306,ITEM112,4.0,1686873600.0
CUST306,ITEM113,3.0,1693180800.0
CUST306,ITEM126,3.0,1697328000.0
CUST306,ITEM135,3.0,1685923200.0
CUST306,ITEM140,3.0,1690934400.0
CUST306,ITEM141,4.0,1689984000.0
